
12月 17, 2018 19:45:58.61 NEW SESSION
12月 21, 2018 18:50:18.01 [16852:9828:1221/185018.015:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:18.26 [16852:9828:1221/185018.261:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:37.64 [16852:9828:1221/185037.641:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:37.64 [16852:9828:1221/185037.644:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:37.97 [16852:9828:1221/185037.978:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:37.98 [16852:9828:1221/185037.988:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:37.99 [16852:9828:1221/185037.992:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:38.00 [16852:9828:1221/185038.003:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:38.00 [16852:9828:1221/185038.004:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:38.00 [16852:9828:1221/185038.007:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:38.01 [16852:9828:1221/185038.011:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:38.01 [16852:9828:1221/185038.015:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:38.01 [16852:9828:1221/185038.017:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:38.01 [16852:9828:1221/185038.017:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:57.64 [16852:9828:1221/185057.645:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:57.65 [16852:9828:1221/185057.655:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:57.98 [16852:9828:1221/185057.982:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:57.99 [16852:9828:1221/185057.992:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:57.99 [16852:9828:1221/185057.998:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:58.00 [16852:9828:1221/185058.007:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:58.00 [16852:9828:1221/185058.009:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:58.01 [16852:9828:1221/185058.011:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:58.01 [16852:9828:1221/185058.015:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:58.01 [16852:9828:1221/185058.016:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:58.02 [16852:9828:1221/185058.019:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:50:58.02 [16852:9828:1221/185058.021:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:17.65 [16852:9828:1221/185117.657:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:17.66 [16852:9828:1221/185117.668:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:17.99 [16852:9828:1221/185117.990:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:18.00 [16852:9828:1221/185118.002:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:18.01 [16852:9828:1221/185118.009:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:18.01 [16852:9828:1221/185118.014:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:18.01 [16852:9828:1221/185118.015:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:18.01 [16852:9828:1221/185118.017:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:18.02 [16852:9828:1221/185118.022:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:18.02 [16852:9828:1221/185118.023:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:18.02 [16852:9828:1221/185118.026:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:18.02 [16852:9828:1221/185118.026:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:37.66 [16852:9828:1221/185137.660:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:37.67 [16852:9828:1221/185137.673:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:38.00 [16852:9828:1221/185138.002:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:38.01 [16852:9828:1221/185138.012:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:38.01 [16852:9828:1221/185138.015:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:38.03 [16852:9828:1221/185138.030:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:38.03 [16852:9828:1221/185138.034:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:38.03 [16852:9828:1221/185138.037:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:38.04 [16852:9828:1221/185138.042:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:38.05 [16852:9828:1221/185138.049:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:38.05 [16852:9828:1221/185138.050:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:38.05 [16852:9828:1221/185138.051:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:57.66 [16852:9828:1221/185157.668:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:57.68 [16852:9828:1221/185157.685:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:58.01 [16852:9828:1221/185158.010:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:58.01 [16852:9828:1221/185158.018:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:58.02 [16852:9828:1221/185158.028:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:58.04 [16852:9828:1221/185158.044:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:58.04 [16852:9828:1221/185158.048:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:58.05 [16852:9828:1221/185158.050:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:58.05 [16852:9828:1221/185158.050:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:58.05 [16852:9828:1221/185158.055:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:58.05 [16852:9828:1221/185158.056:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:51:58.05 [16852:9828:1221/185158.058:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:17.67 [16852:9828:1221/185217.671:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:17.69 [16852:9828:1221/185217.688:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:18.02 [16852:9828:1221/185218.019:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:18.03 [16852:9828:1221/185218.031:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:18.04 [16852:9828:1221/185218.044:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:18.04 [16852:9828:1221/185218.047:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:18.05 [16852:9828:1221/185218.051:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:18.05 [16852:9828:1221/185218.054:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:18.05 [16852:9828:1221/185218.056:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:18.05 [16852:9828:1221/185218.059:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:18.06 [16852:9828:1221/185218.061:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:18.06 [16852:9828:1221/185218.062:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:37.68 [16852:9828:1221/185237.684:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:37.69 [16852:9828:1221/185237.695:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:38.03 [16852:9828:1221/185238.028:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:38.04 [16852:9828:1221/185238.042:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:38.04 [16852:9828:1221/185238.048:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:38.05 [16852:9828:1221/185238.052:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:38.05 [16852:9828:1221/185238.059:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:38.06 [16852:9828:1221/185238.061:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:38.06 [16852:9828:1221/185238.062:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:38.06 [16852:9828:1221/185238.067:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:38.06 [16852:9828:1221/185238.068:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:38.06 [16852:9828:1221/185238.069:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:39.84 [16852:9828:1221/185239.841:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:57.69 [16852:9828:1221/185257.691:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:57.70 [16852:9828:1221/185257.704:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:58.03 [16852:9828:1221/185258.033:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:58.04 [16852:9828:1221/185258.049:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:58.05 [16852:9828:1221/185258.053:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:58.05 [16852:9828:1221/185258.059:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:58.06 [16852:9828:1221/185258.066:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:58.06 [16852:9828:1221/185258.067:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:58.06 [16852:9828:1221/185258.069:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:58.07 [16852:9828:1221/185258.071:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:58.07 [16852:9828:1221/185258.073:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:58.07 [16852:9828:1221/185258.074:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:52:59.84 [16852:9828:1221/185259.848:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:53:17.69 [16852:9828:1221/185317.695:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:53:17.70 [16852:9828:1221/185317.706:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:53:18.03 [16852:9828:1221/185318.036:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:53:18.05 [16852:9828:1221/185318.051:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:53:18.05 [16852:9828:1221/185318.055:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:53:18.06 [16852:9828:1221/185318.062:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:53:18.07 [16852:9828:1221/185318.069:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:53:18.07 [16852:9828:1221/185318.071:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:53:18.07 [16852:9828:1221/185318.072:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:53:18.07 [16852:9828:1221/185318.073:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:53:18.07 [16852:9828:1221/185318.076:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:53:18.07 [16852:9828:1221/185318.077:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 21, 2018 18:53:37.69 [16852:9828:1221/185337.697:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
